Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
maximizeWindow(),Chrome 127.0.0.0,,,05-08-2024 12:35:21,05-08-2024 12:35:22,0.778s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/Configurations/input_Username_username""), ""Admin"")",Chrome 127.0.0.0,,,05-08-2024 12:35:22,05-08-2024 12:35:28,6.113s,PASSED
"setEncryptedText(findTestObject(""Object Repository/PIM Module/Configurations/input_Password_password""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,05-08-2024 12:35:28,05-08-2024 12:35:34,5.803s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/button_Login""))",Chrome 127.0.0.0,,,05-08-2024 12:35:34,05-08-2024 12:35:40,6.250s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/a_PIM""))",Chrome 127.0.0.0,,,05-08-2024 12:35:40,05-08-2024 12:35:48,8.444s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/li_Configuration""))",Chrome 127.0.0.0,,,05-08-2024 12:35:48,05-08-2024 12:35:53,4.417s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/li_Optional Fields""))",Chrome 127.0.0.0,,,05-08-2024 12:35:53,05-08-2024 12:35:57,4.479s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,05-08-2024 12:35:57,05-08-2024 12:36:00,2.467s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,05-08-2024 12:36:00,05-08-2024 12:36:02,1.938s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,05-08-2024 12:36:02,05-08-2024 12:36:04,2.521s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,05-08-2024 12:36:04,05-08-2024 12:36:06,1.798s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/button_Save""))",Chrome 127.0.0.0,,,05-08-2024 12:36:06,05-08-2024 12:36:08,1.608s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/p_Success""))",Chrome 127.0.0.0,,,05-08-2024 12:36:08,05-08-2024 12:36:10,2.023s,PASSED
,,,,,,,
Test Cases/PIMModule/ConfigurationsModule/VerifyOptionalFields,Chrome 127.0.0.0,Verify optional fields,PIM,05-08-2024 12:37:05,05-08-2024 12:37:26,21.154s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,05-08-2024 12:37:05,05-08-2024 12:37:12,6.983s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,05-08-2024 12:37:12,05-08-2024 12:37:26,13.798s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""), ""Admin"")",Chrome 127.0.0.0,,,05-08-2024 12:37:26,05-08-2024 12:37:26,0.306s,FAILED
