Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/BuzzModule/button_Post""))",Chrome 127.0.0.0,,,06-08-2024 15:14:37,06-08-2024 15:14:38,0.911s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/div_SuccessSuccessfully Saved""))",Chrome 127.0.0.0,,,06-08-2024 15:14:38,06-08-2024 15:15:12,34.073s,FAILED
,,,,,,,
Test Cases/BuzzModule/NewPosts/VerifyDeletingANewlyAddedPost,Chrome 127.0.0.0,,Buzz,06-08-2024 15:15:12,06-08-2024 15:15:45,32.415s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,06-08-2024 15:15:13,06-08-2024 15:15:16,3.246s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,06-08-2024 15:15:16,06-08-2024 15:15:29,12.893s,PASSED
"setText(findTestObject(""Object Repository/BuzzModule/input_Username_username""), ""Admin"")",Chrome 127.0.0.0,,,06-08-2024 15:15:29,06-08-2024 15:15:33,3.883s,PASSED
"setEncryptedText(findTestObject(""Object Repository/BuzzModule/input_Password_password""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,06-08-2024 15:15:33,06-08-2024 15:15:34,1.235s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/button_Login""))",Chrome 127.0.0.0,,,06-08-2024 15:15:34,06-08-2024 15:15:36,2.397s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/span_Buzz""))",Chrome 127.0.0.0,,,06-08-2024 15:15:36,06-08-2024 15:15:39,2.428s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/i_Most Commented Posts_oxd-icon bi-three-dots""))",Chrome 127.0.0.0,,,06-08-2024 15:15:39,06-08-2024 15:15:41,2.644s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/p_Delete Post""))",Chrome 127.0.0.0,,,06-08-2024 15:15:41,06-08-2024 15:15:42,0.933s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/button_Yes, Delete""))",Chrome 127.0.0.0,,,06-08-2024 15:15:42,06-08-2024 15:15:43,0.860s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/div_SuccessSuccessfully Deleted""))",Chrome 127.0.0.0,,,06-08-2024 15:15:43,06-08-2024 15:15:45,1.695s,PASSED
,,,,,,,
Test Cases/BuzzModule/NewPosts/VerifyEditingNewlyAddedPost,Chrome 127.0.0.0,,Buzz,06-08-2024 15:19:26,06-08-2024 15:20:25,59.123s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,06-08-2024 15:19:26,06-08-2024 15:19:29,2.682s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,06-08-2024 15:19:29,06-08-2024 15:19:31,2.130s,PASSED
"setText(findTestObject(""Object Repository/BuzzModule/input_Username_username""), ""Admin"")",Chrome 127.0.0.0,,,06-08-2024 15:19:31,06-08-2024 15:19:44,13.294s,PASSED
"setEncryptedText(findTestObject(""Object Repository/BuzzModule/input_Password_password""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,06-08-2024 15:19:44,06-08-2024 15:19:45,1.440s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/button_Login""))",Chrome 127.0.0.0,,,06-08-2024 15:19:45,06-08-2024 15:19:48,2.122s,PASSED
"click(findTestObject(""Object Repository/BuzzModule/span_Buzz""))",Chrome 127.0.0.0,,,06-08-2024 15:19:48,06-08-2024 15:20:25,37.408s,FAILED
