Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--active""), ""muser"")",Chrome 127.0.0.0,,,02-08-2024 17:14:01,02-08-2024 17:14:03,1.904s,PASSED
"doubleClick(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--focus""))",Chrome 127.0.0.0,,,02-08-2024 17:14:03,02-08-2024 17:14:04,0.983s,PASSED
"setText(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--focus""), ""1067442"")",Chrome 127.0.0.0,,,02-08-2024 17:14:04,02-08-2024 17:14:06,2.146s,PASSED
"setText(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--active""), ""4957589"")",Chrome 127.0.0.0,,,02-08-2024 17:14:06,02-08-2024 17:14:08,2.501s,PASSED
"doubleClick(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--focus""))",Chrome 127.0.0.0,,,02-08-2024 17:14:08,02-08-2024 17:14:09,0.856s,PASSED
"setText(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--focus""), ""65497"")",Chrome 127.0.0.0,,,02-08-2024 17:14:09,02-08-2024 17:14:11,1.992s,PASSED
"setText(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--active""), ""56788"")",Chrome 127.0.0.0,,,02-08-2024 17:14:11,02-08-2024 17:14:13,1.909s,PASSED
"doubleClick(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--focus""))",Chrome 127.0.0.0,,,02-08-2024 17:14:13,02-08-2024 17:14:14,0.863s,PASSED
"setText(findTestObject(""Object Repository/MyInfo/input_Employee Id_oxd-input oxd-input--focus""), ""983982778216e"")",Chrome 127.0.0.0,,,02-08-2024 17:14:14,02-08-2024 17:14:16,2.034s,PASSED
"click(findTestObject(""Object Repository/MyInfo/i_License Expiry Date_oxd-icon bi-calendar _fa83c8""))",Chrome 127.0.0.0,,,02-08-2024 17:14:16,02-08-2024 17:14:17,0.806s,PASSED
"click(findTestObject(""Object Repository/MyInfo/i_License Expiry Date_oxd-icon bi-chevron-right""))",Chrome 127.0.0.0,,,02-08-2024 17:14:17,02-08-2024 17:14:18,0.940s,PASSED
"click(findTestObject(""Object Repository/MyInfo/div_30""))",Chrome 127.0.0.0,,,02-08-2024 17:14:18,02-08-2024 17:14:19,1.027s,PASSED
"click(findTestObject(""Object Repository/MyInfo/i_American_oxd-icon bi-caret-up-fill oxd-se_bc7220""))",Chrome 127.0.0.0,,,02-08-2024 17:14:19,02-08-2024 17:14:20,0.986s,PASSED
"click(findTestObject(""Object Repository/MyInfo/i_American_oxd-icon bi-caret-up-fill oxd-se_bc7220""))",Chrome 127.0.0.0,,,02-08-2024 17:14:20,02-08-2024 17:14:21,0.801s,PASSED
"click(findTestObject(""Object Repository/MyInfo/span_Female_oxd-radio-input oxd-radio-input_59a84c""))",Chrome 127.0.0.0,,,02-08-2024 17:14:21,02-08-2024 17:14:22,0.997s,PASSED
"click(findTestObject(""Object Repository/MyInfo/i_License Expiry Date_oxd-icon bi-calendar _fa83c8""))",Chrome 127.0.0.0,,,02-08-2024 17:14:22,02-08-2024 17:14:23,0.825s,PASSED
"click(findTestObject(""Object Repository/MyInfo/i_Date of Birth_oxd-icon bi-caret-down-fill_d48360""))",Chrome 127.0.0.0,,,02-08-2024 17:14:23,02-08-2024 17:14:24,1.091s,PASSED
"click(findTestObject(""Object Repository/MyInfo/li_1979""))",Chrome 127.0.0.0,,,02-08-2024 17:14:24,02-08-2024 17:14:25,1.447s,PASSED
"click(findTestObject(""Object Repository/MyInfo/div_31""))",Chrome 127.0.0.0,,,02-08-2024 17:14:25,02-08-2024 17:14:29,3.576s,PASSED
"click(findTestObject(""Object Repository/MyInfo/i_A_oxd-icon bi-caret-up-fill oxd-select-te_692938""))",Chrome 127.0.0.0,,,02-08-2024 17:14:29,02-08-2024 17:14:30,1.095s,PASSED
"setText(findTestObject(""Object Repository/MyInfo/input_Test_Field_oxd-input oxd-input--focus""), ""445eee"")",Chrome 127.0.0.0,,,02-08-2024 17:14:30,02-08-2024 17:14:32,2.051s,PASSED
"click(findTestObject(""Object Repository/MyInfo/button_Save""))",Chrome 127.0.0.0,,,02-08-2024 17:14:32,02-08-2024 17:14:33,1.024s,PASSED
"click(findTestObject(""Object Repository/MyInfo/p_Successfully Updated""))",Chrome 127.0.0.0,,,02-08-2024 17:14:33,02-08-2024 17:15:12,39.101s,FAILED
