Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/PIM Module/Configurations/input_Username_username""), ""Admin"")",Chrome 127.0.0.0,,,02-08-2024 17:06:20,02-08-2024 17:06:23,3.934s,PASSED
"setEncryptedText(findTestObject(""Object Repository/PIM Module/Configurations/input_Password_password""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,02-08-2024 17:06:23,02-08-2024 17:06:25,1.360s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/button_Login""))",Chrome 127.0.0.0,,,02-08-2024 17:06:25,02-08-2024 17:06:29,4.044s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/a_PIM""))",Chrome 127.0.0.0,,,02-08-2024 17:06:29,02-08-2024 17:06:40,11.224s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/li_Configuration""))",Chrome 127.0.0.0,,,02-08-2024 17:06:40,02-08-2024 17:06:43,2.842s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/li_Optional Fields""))",Chrome 127.0.0.0,,,02-08-2024 17:06:43,02-08-2024 17:06:48,4.618s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,02-08-2024 17:06:48,02-08-2024 17:06:50,2.529s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,02-08-2024 17:06:50,02-08-2024 17:06:51,1.127s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,02-08-2024 17:06:51,02-08-2024 17:06:52,1.149s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,02-08-2024 17:06:52,02-08-2024 17:06:53,0.932s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/button_Save""))",Chrome 127.0.0.0,,,02-08-2024 17:06:53,02-08-2024 17:06:54,1.203s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/p_Success""))",Chrome 127.0.0.0,,,02-08-2024 17:06:54,02-08-2024 17:06:56,1.451s,PASSED
,,,,,,,
Test Cases/PIMModule/ConfigurationsModule/VerifyOptionalFields,Chrome 127.0.0.0,Verify optional fields,PIM,02-08-2024 17:07:56,02-08-2024 17:08:40,43.204s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,02-08-2024 17:07:57,02-08-2024 17:08:09,12.659s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,02-08-2024 17:08:09,02-08-2024 17:08:39,29.884s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""), ""Admin"")",Chrome 127.0.0.0,,,02-08-2024 17:08:39,02-08-2024 17:08:40,0.458s,FAILED
