Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/PIM Module/Configurations/li_Configuration""))",TestCloud - macOS - Safari 17,,,09-08-2024 11:46:16,09-08-2024 11:46:17,1.439s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/li_Optional Fields""))",TestCloud - macOS - Safari 17,,,09-08-2024 11:46:17,09-08-2024 11:46:18,0.901s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",TestCloud - macOS - Safari 17,,,09-08-2024 11:46:18,09-08-2024 11:46:20,1.509s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",TestCloud - macOS - Safari 17,,,09-08-2024 11:46:20,09-08-2024 11:46:20,0.881s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",TestCloud - macOS - Safari 17,,,09-08-2024 11:46:20,09-08-2024 11:46:21,0.900s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",TestCloud - macOS - Safari 17,,,09-08-2024 11:46:21,09-08-2024 11:46:22,0.866s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/button_Save""))",TestCloud - macOS - Safari 17,,,09-08-2024 11:46:22,09-08-2024 11:46:23,0.878s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/p_Success""))",TestCloud - macOS - Safari 17,,,09-08-2024 11:46:23,09-08-2024 11:46:24,0.839s,PASSED
,,,,,,,
Test Cases/PIMModule/ConfigurationsModule/VerifyOptionalFields,TestCloud - macOS - Safari 17,Verify optional fields,PIM,09-08-2024 11:48:59,09-08-2024 11:49:45,46.281s,FAILED
"openBrowser("""")",TestCloud - macOS - Safari 17,,,09-08-2024 11:48:59,09-08-2024 11:49:43,43.621s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",TestCloud - macOS - Safari 17,,,09-08-2024 11:49:43,09-08-2024 11:49:45,1.925s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""), ""Admin"")",TestCloud - macOS - Safari 17,,,09-08-2024 11:49:45,09-08-2024 11:49:45,0.716s,FAILED
