Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Employee Id_oxd-input oxd-input--focu_4d9016""), """")",Chrome 127.0.0.0,,,02-08-2024 18:22:28,02-08-2024 18:23:21,52.710s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/AddEmployee/input_Employee Id_oxd-input oxd-input--focus""), ""0987"")",Chrome 127.0.0.0,,,02-08-2024 18:23:21,02-08-2024 18:23:32,11.162s,PASSED
"click(findTestObject(""Object Repository/PIM Module/AddEmployee/button_Save""))",Chrome 127.0.0.0,,,02-08-2024 18:23:32,02-08-2024 18:23:37,4.207s,PASSED
,,,,,,,
Test Cases/PIMModule/ConfigurationsModule/VerifyAddingCustomFields,Chrome 127.0.0.0,verify custom fields,PIM,02-08-2024 18:24:59,02-08-2024 18:25:23,23.555s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,02-08-2024 18:24:59,02-08-2024 18:25:11,11.633s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,02-08-2024 18:25:11,02-08-2024 18:25:13,2.173s,PASSED
"setText(findTestObject(""Object Repository/input_Password_oxd-input oxd-input--active""), ""Admin"")",Chrome 127.0.0.0,,,02-08-2024 18:25:13,02-08-2024 18:25:23,9.633s,FAILED
,,,,,,,
Test Cases/PIMModule/ConfigurationsModule/VerifyConfiguringOptionalFields,Chrome 127.0.0.0,Verify Configuring optional fields in pim modue,PIM,02-08-2024 18:28:02,02-08-2024 18:29:46,1m - 44.266s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,02-08-2024 18:28:02,02-08-2024 18:28:21,19.361s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,02-08-2024 18:28:21,02-08-2024 18:28:33,11.963s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,02-08-2024 18:28:33,02-08-2024 18:28:34,0.917s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/Configurations/input_Username_username""), ""Admin"")",Chrome 127.0.0.0,,,02-08-2024 18:28:34,02-08-2024 18:28:43,9.521s,PASSED
"setEncryptedText(findTestObject(""Object Repository/PIM Module/Configurations/input_Password_password""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,02-08-2024 18:28:43,02-08-2024 18:28:55,11.668s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/button_Login""))",Chrome 127.0.0.0,,,02-08-2024 18:28:55,02-08-2024 18:29:04,9.151s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/a_PIM""))",Chrome 127.0.0.0,,,02-08-2024 18:29:04,02-08-2024 18:29:17,12.898s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/li_Configuration""))",Chrome 127.0.0.0,,,02-08-2024 18:29:17,02-08-2024 18:29:22,4.968s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/li_Optional Fields""))",Chrome 127.0.0.0,,,02-08-2024 18:29:22,02-08-2024 18:29:28,6.170s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,02-08-2024 18:29:28,02-08-2024 18:29:32,4.055s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,02-08-2024 18:29:32,02-08-2024 18:29:34,1.794s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,02-08-2024 18:29:34,02-08-2024 18:29:38,3.618s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/span_Show Deprecated Fields_oxd-switch-inpu_894c62""))",Chrome 127.0.0.0,,,02-08-2024 18:29:38,02-08-2024 18:29:40,2.352s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/button_Save""))",Chrome 127.0.0.0,,,02-08-2024 18:29:40,02-08-2024 18:29:42,2.115s,PASSED
"click(findTestObject(""Object Repository/PIM Module/Configurations/p_Success""))",Chrome 127.0.0.0,,,02-08-2024 18:29:42,02-08-2024 18:29:46,3.645s,PASSED
,,,,,,,
Test Cases/PIMModule/ConfigurationsModule/VerifyOptionalFields,Chrome 127.0.0.0,Verify optional fields,PIM,02-08-2024 18:31:28,02-08-2024 18:31:58,29.685s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,02-08-2024 18:31:28,02-08-2024 18:31:37,8.482s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,02-08-2024 18:31:37,02-08-2024 18:31:57,20.107s,PASSED
"setText(findTestObject(""Object Repository/PIM Module/input_Password_oxd-input oxd-input--active""), ""Admin"")",Chrome 127.0.0.0,,,02-08-2024 18:31:57,02-08-2024 18:31:58,0.916s,FAILED
