Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/AdminPage/AddUser/UserHintTextBox""), ""a"")",Chrome 127.0.0.0,,,05-08-2024 12:33:15,05-08-2024 12:33:22,6.769s,PASSED
"click(findTestObject(""Object Repository/AdminPage/AddUser/UserHintOption""))",Chrome 127.0.0.0,,,05-08-2024 12:33:22,05-08-2024 12:33:29,7.047s,PASSED
"setText(findTestObject(""Object Repository/AdminPage/AddUser/input_Username_oxd-input oxd-input--focus""), ""Jas12345"")",Chrome 127.0.0.0,,,05-08-2024 12:33:29,05-08-2024 12:33:45,16.014s,PASSED
"setEncryptedText(findTestObject(""Object Repository/AdminPage/AddUser/input_Password_oxd-input oxd-input--active""), ""PJhMHmON9HDHgTfDu48tsA=="")",Chrome 127.0.0.0,,,05-08-2024 12:33:45,05-08-2024 12:34:21,36.317s,PASSED
"click(findTestObject(""Object Repository/AdminPage/AddUser/button_Save""))",Chrome 127.0.0.0,,,05-08-2024 12:34:21,05-08-2024 12:34:24,3.067s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,05-08-2024 12:34:24,05-08-2024 12:34:25,0.753s,PASSED
,,,,,,,
Test Cases/AdminPanelTests/VerifyDeletingNationality,Chrome 127.0.0.0,Verify deleting nationality,,05-08-2024 12:38:35,05-08-2024 12:39:49,1m - 14.075s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,05-08-2024 12:38:35,05-08-2024 12:38:38,3.478s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,05-08-2024 12:38:38,05-08-2024 12:38:45,6.626s,PASSED
maximizeWindow(),Chrome 127.0.0.0,,,05-08-2024 12:38:45,05-08-2024 12:38:46,1.460s,PASSED
"setText(findTestObject(""LoginPage/UserNameField""), ""Admin"")",Chrome 127.0.0.0,,,05-08-2024 12:38:46,05-08-2024 12:38:48,1.802s,PASSED
"setEncryptedText(findTestObject(""LoginPage/PasswordField""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,05-08-2024 12:38:48,05-08-2024 12:38:50,2.052s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 127.0.0.0,,,05-08-2024 12:38:50,05-08-2024 12:38:54,3.584s,PASSED
"click(findTestObject(""HomePage/Page_OrangeHRM/AdminLink""))",Chrome 127.0.0.0,,,05-08-2024 12:38:54,05-08-2024 12:38:59,4.979s,PASSED
"click(findTestObject(""Object Repository/Nationality/NationalitiesLink""))",Chrome 127.0.0.0,,,05-08-2024 12:38:59,05-08-2024 12:39:03,4.472s,PASSED
"click(findTestObject(""Object Repository/Nationality/NationalityItem""))",Chrome 127.0.0.0,,,05-08-2024 12:39:03,05-08-2024 12:39:06,2.748s,PASSED
"click(findTestObject(""Object Repository/Nationality/button_Yes, Delete""))",Chrome 127.0.0.0,,,05-08-2024 12:39:06,05-08-2024 12:39:08,1.857s,PASSED
"verifyElementClickable(findTestObject(""Object Repository/Nationality/SuccessMessageOnDeletingNationality""))",Chrome 127.0.0.0,,,05-08-2024 12:39:08,05-08-2024 12:39:49,40.980s,FAILED
,,,,,,,
Test Cases/AdminPanelTests/VerifyEditingNationality,Chrome 127.0.0.0,Verify editing the name of added nationality,Admin,05-08-2024 12:41:50,05-08-2024 12:42:31,41.667s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,05-08-2024 12:41:50,05-08-2024 12:41:54,4.148s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,05-08-2024 12:41:54,05-08-2024 12:42:10,16.215s,PASSED
"setText(findTestObject(""LoginPage/UserNameField""), ""Admin"")",Chrome 127.0.0.0,,,05-08-2024 12:42:10,05-08-2024 12:42:15,4.387s,PASSED
"setEncryptedText(findTestObject(""LoginPage/PasswordField""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,05-08-2024 12:42:15,05-08-2024 12:42:17,2.229s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 127.0.0.0,,,05-08-2024 12:42:17,05-08-2024 12:42:20,3.629s,PASSED
"click(findTestObject(""HomePage/Page_OrangeHRM/AdminLink""))",Chrome 127.0.0.0,,,05-08-2024 12:42:20,05-08-2024 12:42:26,5.243s,PASSED
"click(findTestObject(""Object Repository/Nationality/NationalitiesLink""))",Chrome 127.0.0.0,,,05-08-2024 12:42:26,05-08-2024 12:42:31,5.199s,PASSED
"setText(findTestObject(""Object Repository/Nationality/input_Password_oxd-input oxd-input--active""), ""aaaaa edited edited"")",Chrome 127.0.0.0,,,05-08-2024 12:42:31,05-08-2024 12:42:31,0.508s,FAILED
,,,,,,,
Test Cases/AdminPanelTests/VerifyEmployeeSearch,Chrome 127.0.0.0,Verify searching for an employee,Admin,05-08-2024 12:44:23,05-08-2024 12:45:04,40.854s,FAILED
"openBrowser("""")",Chrome 127.0.0.0,,,05-08-2024 12:44:23,05-08-2024 12:44:26,3.207s,PASSED
"navigateToUrl(""https://opensource-demo.orangehrmlive.com/web/index.php/auth/login"")",Chrome 127.0.0.0,,,05-08-2024 12:44:26,05-08-2024 12:44:43,16.989s,PASSED
"setText(findTestObject(""LoginPage/UserNameField""), ""Admin"")",Chrome 127.0.0.0,,,05-08-2024 12:44:43,05-08-2024 12:44:47,3.510s,PASSED
"setEncryptedText(findTestObject(""LoginPage/PasswordField""), ""hUKwJTbofgPU9eVlw/CnDQ=="")",Chrome 127.0.0.0,,,05-08-2024 12:44:47,05-08-2024 12:44:49,1.740s,PASSED
"click(findTestObject(""LoginPage/LoginButton""))",Chrome 127.0.0.0,,,05-08-2024 12:44:49,05-08-2024 12:44:51,2.834s,PASSED
"click(findTestObject(""HomePage/Page_OrangeHRM/AdminLink""))",Chrome 127.0.0.0,,,05-08-2024 12:44:51,05-08-2024 12:44:55,3.795s,PASSED
"setText(findTestObject(""Object Repository/AdminPage/UserNameFieldForSearch""), ""admin"")",Chrome 127.0.0.0,,,05-08-2024 12:44:55,05-08-2024 12:44:59,3.754s,PASSED
"click(findTestObject(""Object Repository/AdminPage/SearchButton""))",Chrome 127.0.0.0,,,05-08-2024 12:44:59,05-08-2024 12:45:00,1.222s,PASSED
"verifyElementText(findTestObject(""AdminPage/RecordFoundText""), ""(1) Record Found"")",Chrome 127.0.0.0,,,05-08-2024 12:45:00,05-08-2024 12:45:02,1.352s,PASSED
"verifyElementText(findTestObject(""Object Repository/AdminPage/div_Admin""), ""Admin"")",Chrome 127.0.0.0,,,05-08-2024 12:45:02,05-08-2024 12:45:03,0.916s,PASSED
"verifyElementText(findTestObject(""Object Repository/AdminPage/UserNameInSearchResult""), ""manda user"")",Chrome 127.0.0.0,,,05-08-2024 12:45:03,05-08-2024 12:45:04,1.495s,FAILED
